2241,1,2023-07-01,PL,25.98,24.68,19.99
2241,2,2023-07-01,PL,17.9,17.9,14.5
2241,3,2023-07-01,PL,45.14,45.14,36.56
2241,4,2023-07-01,PL,45.14,45.14,36.56
2241,5,2023-07-01,PL,18.97,18.02,14.6
2242,1,2023-06-25,CH,46.24,43.93,35.58
2243,1,2023-06-26,PT,11.11,10.55,8.55
2243,2,2023-06-26,PT,28.2,28.2,22.84
2244,1,2023-07-19,EN,47.7,47.7,38.64
2244,2,2023-07-19,EN,11.54,11.54,9.35
2245,1,2023-06-14,PL,39.89,37.9,30.7
2245,2,2023-06-14,PL,18.9,18.9,15.31
2246,1,2023-07-31,BE,24.59,19.67,15.93
2246,2,null,BE,13.44,12.1,9.8
2247,1,2023-07-15,IT,49.37,49.37,39.99
2247,2,2023-07-15,IT,44.41,44.41,35.97
2248,1,null,IT,28.43,28.43,23.03
2248,2,2023-06-02,IT,39.24,35.32,28.61
2249,1,2023-08-06,BE,41.76,37.58,30.44
2250,1,2023-08-08,FR,32.58,32.58,26.39
2250,2,2023-08-08,FR,38.09,34.28,27.77
2251,1,2023-06-28,SE,46.05,41.45,33.57
2252,1,2023-08-11,NO,16.29,14.66,11.87
2252,2,2023-08-11,NO,22.88,22.88,18.53
2252,3,2023-08-11,NO,13.44,13.44,10.89
2252,4,2023-08-11,NO,29.39,29.39,23.81
2252,5,2023-08-11,NO,22.1,21.0,17.01
2253,1,2023-06-07,PT,34.78,34.78,28.17
2253,2,2023-06-07,PT,17.63,17.63,14.28
2253,3,2023-06-07,PT,8.52,8.52,6.9
2254,1,2023-06-30,IT,13.69,6.84,5.54
2254,2,2023-06-30,IT,28.99,27.54,22.31
2254,3,null,IT,24.5,12.25,9.92
2254,4,2023-06-30,IT,12.86,12.86,10.42
2255,1,2023-08-27,IT,14.89,14.89,12.06
2255,2,2023-08-27,IT,18.97,18.02,14.6
2255,3,2023-08-27,IT,37.98,30.38,24.61
2255,4,2023-08-27,IT,33.64,33.64,27.25
2256,1,2023-07-06,EN,33.94,32.24,26.11
2257,1,2023-07-20,CH,39.24,39.24,31.78
2257,2,2023-07-20,CH,8.96,8.96,7.26
2258,1,2023-06-15,ES,33.64,26.91,21.8
2258,2,2023-06-15,ES,49.64,49.64,40.21
2258,3,2023-06-15,ES,6.37,6.05,4.9
2258,4,2023-06-15,ES,8.58,8.15,6.6
2258,5,null,ES,45.11,40.6,32.89
2259,1,2023-08-08,PT,33.64,33.64,27.25
2260,1,2023-06-22,IT,24.59,24.59,19.92
2261,1,2023-08-13,DE,49.64,44.68,36.19
2262,1,2023-06-22,FI,13.9,13.9,11.26
2263,1,2023-08-01,FR,8.96,8.96,7.26
2263,2,2023-08-01,FR,21.23,21.23,17.2
2264,1,2023-08-31,FI,27.36,25.99,21.05
2264,2,2023-08-31,FI,25.98,23.38,18.94
2264,3,2023-08-31,FI,27.94,27.94,22.63
2265,1,2023-07-17,BE,28.26,28.26,22.89
2265,2,2023-07-17,BE,42.94,40.79,33.04
2265,3,2023-07-17,BE,49.33,49.33,39.96
2266,1,2023-06-04,BE,33.82,32.13,26.03
2266,2,2023-06-04,BE,49.35,49.35,39.97
2267,1,2023-08-22,FR,24.59,23.36,18.92
2267,2,2023-08-22,FR,32.62,29.36,23.78
2268,1,2023-08-23,PT,15.5,15.5,12.56
2268,2,2023-08-23,PT,39.89,39.89,32.31
2269,1,2023-07-06,PT,40.36,36.32,29.42
2269,2,null,PT,37.81,37.81,30.63
2269,3,2023-07-06,PT,37.98,34.18,27.69
2269,4,2023-07-06,PT,31.55,31.55,25.56
2269,5,2023-07-06,PT,47.7,23.85,19.32
2270,1,2023-06-27,NO,8.58,8.58,6.95
2270,2,2023-06-27,NO,22.88,18.3,14.82
2270,3,2023-06-27,NO,41.48,41.48,33.6
2271,1,2023-08-18,EN,17.9,17.9,14.5
2271,2,2023-08-18,EN,8.58,7.72,6.25
2272,1,2023-07-12,CH,20.96,20.96,16.98
2272,2,2023-07-12,CH,24.33,19.46,15.76
2272,3,2023-07-12,CH,14.45,13.73,11.12
2272,4,2023-07-12,CH,26.46,23.81,19.29
2273,1,2023-08-01,DK,20.96,19.91,16.13
2274,1,2023-06-24,CH,34.03,34.03,27.56
2274,2,2023-06-24,CH,44.82,44.82,36.3
2274,3,2023-06-24,CH,37.25,37.25,30.17
2275,1,2023-07-04,NL,49.37,49.37,39.99
2275,2,2023-07-04,NL,17.63,8.81,7.14
2276,1,2023-06-10,EN,39.34,39.34,31.87
2277,1,2023-06-21,FI,20.35,20.35,16.48
2278,1,2023-08-22,FR,34.5,34.5,27.95
2278,2,2023-08-22,FR,20.35,20.35,16.48
2278,3,2023-08-22,FR,22.67,20.4,16.52
2279,1,2023-08-24,CH,8.58,4.29,3.47
2279,2,2023-08-24,CH,27.36,27.36,22.16
2280,1,2023-07-06,IT,47.7,38.16,30.91
2281,1,2023-07-05,NL,23.55,23.55,19.08
2282,1,2023-07-25,IT,47.7,45.31,36.7
2282,2,2023-07-25,IT,33.94,32.24,26.11
2282,3,null,IT,25.92,20.74,16.8
2283,1,2023-07-14,IT,41.76,39.67,32.13
2283,2,2023-07-14,IT,32.58,32.58,26.39
2283,3,2023-07-14,IT,13.44,12.1,9.8
2284,1,2023-07-13,PL,44.82,40.34,32.68
2284,2,2023-07-13,PL,26.46,26.46,21.43
2285,1,2023-07-04,NO,39.34,39.34,31.87
2285,2,2023-07-04,NO,18.97,15.18,12.3
2285,3,2023-07-04,NO,40.36,40.36,32.69
2286,1,2023-08-07,CH,34.5,34.5,27.95
2286,2,2023-08-07,CH,49.37,49.37,39.99
2286,3,2023-08-07,CH,12.64,12.64,10.24
2287,1,2023-07-04,DK,15.5,15.5,12.56
2288,1,2023-07-07,NL,25.92,24.62,19.94
2288,2,2023-07-07,NL,28.26,26.85,21.75
2289,1,2023-06-22,BE,28.99,26.09,21.13
2289,2,2023-06-22,BE,45.14,45.14,36.56
2289,3,2023-06-22,BE,46.05,46.05,37.3
2290,1,2023-07-19,PL,37.98,30.38,24.61
2291,1,2023-07-03,NO,21.23,21.23,17.2
2291,2,2023-07-03,NO,39.89,39.89,32.31
2292,1,2023-06-01,DE,49.35,49.35,39.97
2292,2,2023-06-01,DE,43.37,39.03,31.61
2293,1,2023-08-15,FI,48.74,46.3,37.5
2294,1,2023-06-12,FR,8.61,7.75,6.28
2294,2,2023-06-12,FR,21.23,20.17,16.34
2294,3,2023-06-12,FR,11.54,9.23,7.48
2294,4,2023-06-12,FR,49.35,39.48,31.98
2294,5,2023-06-12,FR,34.03,34.03,27.56
2295,1,2023-08-28,NO,32.56,29.3,23.73
2296,1,2023-06-28,PL,24.63,24.63,19.95
2296,2,2023-06-28,PL,45.14,45.14,36.56
2297,1,2023-07-02,IT,35.89,32.3,26.16
2297,2,2023-07-02,IT,39.89,39.89,32.31
2297,3,2023-07-02,IT,37.98,37.98,30.76
2297,4,2023-07-02,IT,49.64,47.16,38.2
2297,5,2023-07-02,IT,41.12,39.06,31.64
2298,1,2023-06-04,NO,22.88,18.3,14.82
2298,2,2023-06-04,NO,32.58,29.32,23.75
2299,1,2023-07-07,AT,15.62,15.62,12.65
2299,2,2023-07-07,AT,39.89,37.9,30.7
2300,1,null,SE,21.23,20.17,16.34
2300,2,2023-06-19,SE,34.5,32.77,26.54
2300,3,2023-06-19,SE,37.25,18.62,15.08
2301,1,2023-06-09,SE,24.59,24.59,19.92
2302,1,2023-07-18,DE,37.98,37.98,30.76
2302,2,2023-07-18,DE,33.64,26.91,21.8
2303,1,2023-07-10,CH,22.84,20.56,16.65
2303,2,2023-07-10,CH,46.24,46.24,37.45
2304,1,2023-06-23,PT,31.55,29.97,24.28
2304,2,2023-06-23,PT,32.62,32.62,26.42
2305,1,2023-06-13,PT,39.7,37.72,30.55
2305,2,2023-06-13,PT,41.22,41.22,33.39
2305,3,2023-06-13,PT,21.27,20.21,16.37
2306,1,2023-08-31,SE,17.63,14.1,11.42
2306,2,2023-08-31,SE,20.0,20.0,16.2
2307,1,2023-08-02,DE,6.37,5.1,4.13
2307,2,2023-08-02,DE,17.9,17.9,14.5
2308,1,2023-08-15,IT,18.97,15.18,12.3
2309,1,2023-06-06,AT,24.33,21.9,17.74
2310,1,2023-08-13,NO,46.39,46.39,37.58
2311,1,2023-06-24,SE,12.64,12.64,10.24
2312,1,2023-06-17,ES,8.1,6.48,5.25
2313,1,2023-07-11,NO,37.25,33.52,27.15
2313,2,2023-07-11,NO,24.59,24.59,19.92
2314,1,2023-07-17,SE,34.78,34.78,28.17
2315,1,2023-07-23,DK,17.9,17.9,14.5
2315,2,2023-07-23,DK,11.54,10.96,8.88
2316,1,2023-08-22,ES,33.14,31.48,25.5
2316,2,2023-08-22,ES,42.94,40.79,33.04
2316,3,2023-08-22,ES,27.94,27.94,22.63
2316,4,2023-08-22,ES,6.37,5.73,4.64
2317,1,2023-08-01,AT,16.29,16.29,13.19
2317,2,2023-08-01,AT,37.81,37.81,30.63
2318,1,2023-06-19,PL,46.24,41.62,33.71
2318,2,2023-06-19,PL,41.22,37.1,30.05
2318,3,2023-06-19,PL,37.81,35.92,29.1
2318,4,2023-06-19,PL,32.56,32.56,26.37
2319,1,2023-07-07,FR,8.58,8.58,6.95
2319,2,2023-07-07,FR,8.96,8.96,7.26
2319,3,2023-07-07,FR,41.6,20.8,16.85
2320,1,2023-06-01,SE,6.37,6.37,5.16
2320,2,2023-06-01,SE,8.52,6.82,5.52
2321,1,2023-07-18,SE,38.09,36.19,29.31
2322,1,2023-08-05,DE,40.36,32.29,26.15
2323,1,2023-07-18,ES,32.62,32.62,26.42
2323,2,2023-07-18,ES,29.94,23.95,19.4
2323,3,2023-07-18,ES,14.45,14.45,11.7
2323,4,2023-07-18,ES,20.38,20.38,16.51
2324,1,2023-08-08,SE,14.45,13.73,11.12
2324,2,2023-08-08,SE,47.7,47.7,38.64
2325,1,2023-07-24,CH,25.98,24.68,19.99
2326,1,2023-08-08,ES,41.12,41.12,33.31
2326,2,2023-08-08,ES,39.7,31.76,25.73
2327,1,2023-08-03,BE,22.57,21.44,17.37
2328,1,2023-07-15,FR,39.7,39.7,32.16
2328,2,2023-07-15,FR,34.5,34.5,27.95
2329,1,2023-06-17,DK,33.94,33.94,27.49
2329,2,2023-06-17,DK,42.94,40.79,33.04
2329,3,2023-06-17,DK,6.37,6.05,4.9
2329,4,2023-06-17,DK,24.5,22.05,17.86
2330,1,2023-08-21,BE,47.7,45.31,36.7
2330,2,2023-08-21,BE,46.05,41.45,33.57
2330,3,2023-08-21,BE,12.64,12.64,10.24
2330,4,2023-08-21,BE,34.78,34.78,28.17
2331,1,2023-06-10,NO,11.54,10.96,8.88
2331,2,2023-06-10,NO,21.27,21.27,17.23
2332,1,2023-07-22,FR,22.84,22.84,18.5
2332,2,2023-07-22,FR,49.37,49.37,39.99
2332,3,2023-07-22,FR,25.92,25.92,21.0
2332,4,2023-07-22,FR,42.33,42.33,34.29
2333,1,2023-07-19,DK,27.36,27.36,22.16
2333,2,2023-07-19,DK,20.35,20.35,16.48
2333,3,null,DK,17.63,14.1,11.42
2333,4,2023-07-19,DK,49.35,44.41,35.97
2334,1,2023-06-21,NO,34.78,31.3,25.35
2334,2,2023-06-21,NO,29.94,29.94,24.25
2334,3,2023-06-21,NO,20.38,18.34,14.86
2335,1,2023-08-08,AT,37.81,35.92,29.1
2335,2,2023-08-08,AT,21.23,21.23,17.2
2335,3,2023-08-08,AT,20.0,20.0,16.2
2336,1,2023-08-12,CH,23.55,22.37,18.12
2336,2,2023-08-12,CH,38.83,38.83,31.45
2336,3,2023-08-12,CH,11.54,9.23,7.48
2337,1,2023-08-30,AT,45.14,45.14,36.56
2337,2,2023-08-30,AT,32.25,32.25,26.12
2337,3,2023-08-30,AT,31.55,28.39,23.0
2337,4,2023-08-30,AT,49.37,49.37,39.99
2338,1,2023-08-08,CH,17.63,14.1,11.42
2338,2,2023-08-08,CH,8.76,4.38,3.55
2339,1,null,EN,46.24,41.62,33.71
2340,1,2023-08-13,SE,48.74,43.87,35.53
2340,2,2023-08-13,SE,16.29,15.48,12.54
2340,3,2023-08-13,SE,43.37,39.03,31.61
2340,4,2023-08-13,SE,46.39,41.75,33.82
2341,1,null,PL,22.1,21.0,17.01
2341,2,2023-06-11,PL,29.39,23.51,19.04
2341,3,2023-06-11,PL,8.96,7.17,5.81
2342,1,2023-07-08,FI,8.61,4.3,3.48
2342,2,2023-07-08,FI,47.7,47.7,38.64
2342,3,2023-07-08,FI,46.05,41.45,33.57
2342,4,2023-07-08,FI,38.83,31.06,25.16
2343,1,null,CH,8.76,8.76,7.1
2344,1,2023-06-10,FI,31.55,31.55,25.56
2345,1,2023-06-02,FI,45.11,45.11,36.54
2346,1,2023-07-01,FI,34.78,34.78,28.17
2347,1,2023-07-15,NL,14.89,14.89,12.06
2347,2,2023-07-15,NL,28.27,22.62,18.32
2348,1,2023-08-19,DK,8.76,7.88,6.38
2348,2,2023-08-19,DK,33.14,33.14,26.84
2348,3,2023-08-19,DK,47.7,38.16,30.91
2348,4,2023-08-19,DK,43.37,39.03,31.61
2349,1,2023-08-23,DE,28.99,26.09,21.13
2349,2,2023-08-23,DE,33.94,33.94,27.49
2349,3,2023-08-23,DE,22.67,20.4,16.52
2349,4,2023-08-23,DE,8.52,7.67,6.21
2350,1,2023-08-03,NL,41.48,41.48,33.6
2350,2,null,NL,49.33,49.33,39.96
2350,3,2023-08-03,NL,49.33,49.33,39.96
2350,4,2023-08-03,NL,39.89,39.89,32.31
2351,1,2023-08-07,DK,32.56,32.56,26.37
2352,1,2023-06-03,PT,29.39,27.92,22.62
2352,2,2023-06-03,PT,24.59,12.29,9.95
2352,3,2023-06-03,PT,32.58,30.95,25.07
2353,1,2023-07-16,FI,49.33,49.33,39.96
2353,2,2023-07-16,FI,28.99,26.09,21.13
2353,3,2023-07-16,FI,24.33,23.11,18.72
2354,1,2023-06-04,CH,20.35,20.35,16.48
2354,2,2023-06-04,CH,43.37,43.37,35.13
2354,3,2023-06-04,CH,35.7,35.7,28.92
2355,1,2023-06-09,AT,41.12,32.9,26.65
2356,1,2023-07-16,DE,38.09,36.19,29.31
2356,2,2023-07-16,DE,34.78,34.78,28.17
2356,3,2023-07-16,DE,39.7,37.72,30.55
2356,4,2023-07-16,DE,24.33,24.33,19.71
2357,1,2023-06-14,IT,13.9,13.9,11.26
2357,2,2023-06-14,IT,8.1,8.1,6.56
2357,3,2023-06-14,IT,44.41,35.53,28.78
2358,1,2023-08-15,AT,49.33,24.66,19.97
2358,2,2023-08-15,AT,39.89,39.89,32.31
2359,1,2023-06-27,FI,38.46,34.61,28.03
2360,1,2023-07-07,FI,43.37,41.2,33.37
2360,2,2023-07-07,FI,45.14,45.14,36.56
2360,3,2023-07-07,FI,41.6,39.52,32.01
2360,4,2023-07-07,FI,42.94,38.65,31.31
2360,5,2023-07-07,FI,32.62,32.62,26.42
2361,1,2023-08-09,BE,14.89,14.89,12.06
2361,2,2023-08-09,BE,45.14,40.63,32.91
2362,1,2023-08-28,BE,6.37,5.73,4.64
2363,1,2023-07-22,FR,33.82,33.82,27.39
2363,2,2023-07-22,FR,49.64,44.68,36.19
2363,3,null,FR,24.59,19.67,15.93
2363,4,2023-07-22,FR,21.27,19.14,15.5
2364,1,2023-07-18,PT,33.82,33.82,27.39
2364,2,2023-07-18,PT,8.76,8.32,6.74
2364,3,2023-07-18,PT,24.63,23.4,18.95
2365,1,null,DE,24.59,24.59,19.92
2366,1,2023-06-03,NO,24.63,24.63,19.95
2366,2,2023-06-03,NO,38.75,36.81,29.82
2366,3,2023-06-03,NO,26.46,26.46,21.43
2366,4,2023-06-03,NO,33.14,31.48,25.5
2367,1,2023-06-01,EN,24.59,22.13,17.93
2368,1,2023-06-17,PT,27.36,25.99,21.05
2368,2,2023-06-17,PT,24.33,24.33,19.71
2368,3,2023-06-17,PT,21.27,21.27,17.23
2368,4,2023-06-17,PT,24.16,22.95,18.59
2368,5,2023-06-17,PT,8.52,8.52,6.9
2369,1,2023-06-23,ES,14.45,13.73,11.12
2369,2,2023-06-23,ES,22.67,18.14,14.69
2370,1,2023-07-29,CH,39.24,31.39,25.43
2370,2,2023-07-29,CH,28.27,28.27,22.9
2371,1,2023-06-13,PT,33.14,31.48,25.5
2371,2,2023-06-13,PT,24.59,12.29,9.95
2372,1,2023-07-03,BE,32.58,16.29,13.19
2372,2,2023-07-03,BE,8.1,8.1,6.56
2372,3,2023-07-03,BE,41.12,41.12,33.31
2373,1,2023-07-17,FR,43.37,34.7,28.11
2373,2,2023-07-17,FR,33.94,33.94,27.49
2373,3,2023-07-17,FR,22.1,19.89,16.11
2373,4,2023-07-17,FR,43.37,43.37,35.13
2374,1,2023-07-11,SE,24.63,24.63,19.95
2374,2,2023-07-11,SE,11.54,10.96,8.88
2374,3,2023-07-11,SE,41.48,39.41,31.92
2374,4,2023-07-11,SE,35.7,33.91,27.47
2375,1,2023-06-05,SE,6.37,5.73,4.64
2376,1,2023-08-10,NL,13.69,10.95,8.87
2376,2,2023-08-10,NL,15.62,14.06,11.39
2376,3,2023-08-10,NL,8.76,7.88,6.38
2377,1,2023-07-19,PL,38.83,34.95,28.31
2377,2,2023-07-19,PL,46.05,46.05,37.3
2377,3,2023-07-19,PL,22.67,22.67,18.36
2377,4,2023-07-19,PL,49.35,49.35,39.97
2378,1,null,IT,42.94,42.94,34.78
2379,1,2023-07-17,EN,42.33,33.86,27.43
2380,1,2023-08-02,CH,18.97,17.07,13.83
2380,2,2023-08-02,CH,28.27,28.27,22.9
2381,1,null,BE,37.98,36.08,29.22
2382,1,2023-08-11,NL,33.14,26.51,21.47
2382,2,2023-08-11,NL,32.62,32.62,26.42
2382,3,2023-08-11,NL,28.2,28.2,22.84
2382,4,2023-08-11,NL,21.27,17.02,13.79
2383,1,2023-08-01,NL,49.35,49.35,39.97
2383,2,2023-08-01,NL,20.38,20.38,16.51
2383,3,2023-08-01,NL,47.7,47.7,38.64
2384,1,2023-07-27,SE,39.7,37.72,30.55
2384,2,2023-07-27,SE,39.7,39.7,32.16
2384,3,null,SE,8.96,8.96,7.26
2385,1,2023-08-03,NL,17.9,17.9,14.5
2385,2,2023-08-03,NL,49.35,44.41,35.97
2385,3,2023-08-03,NL,24.59,22.13,17.93
2385,4,2023-08-03,NL,23.55,11.78,9.54
2385,5,2023-08-03,NL,14.89,7.45,6.03
2386,1,2023-06-19,ES,49.35,39.48,31.98
2387,1,2023-07-27,EN,22.84,20.56,16.65
2387,2,2023-07-27,EN,32.56,32.56,26.37
2387,3,2023-07-27,EN,23.55,23.55,19.08
2387,4,2023-07-27,EN,38.83,36.89,29.88
2387,5,2023-07-27,EN,28.43,28.43,23.03
2388,1,2023-06-06,DE,49.33,49.33,39.96
2389,1,2023-06-28,PL,35.7,33.91,27.47
2389,2,2023-06-28,PL,18.9,17.95,14.54
2389,3,2023-06-28,PL,22.88,22.88,18.53
2390,1,2023-06-04,NO,31.55,31.55,25.56
2391,1,2023-08-30,IT,33.64,33.64,27.25
2391,2,2023-08-30,IT,35.89,35.89,29.07
2391,3,2023-08-30,IT,27.36,21.89,17.73
2392,1,2023-06-20,NO,25.98,24.68,19.99
2392,2,null,NO,35.7,35.7,28.92
2393,1,2023-08-25,CH,33.14,31.48,25.5
2394,1,2023-08-04,PT,33.94,33.94,27.49
2394,2,2023-08-04,PT,49.37,49.37,39.99
2394,3,2023-08-04,PT,37.25,35.39,28.67
2394,4,2023-08-04,PT,27.36,27.36,22.16
2395,1,2023-07-08,AT,27.36,27.36,22.16
2395,2,2023-07-08,AT,18.9,15.12,12.25
2395,3,2023-07-08,AT,8.58,7.72,6.25
2395,4,2023-07-08,AT,40.36,40.36,32.69
2396,1,2023-08-19,NL,46.05,46.05,37.3
2396,2,2023-08-19,NL,11.54,10.96,8.88
2396,3,2023-08-19,NL,37.25,35.39,28.67
2397,1,2023-08-24,NO,6.37,6.37,5.16
2398,1,2023-07-15,CH,24.16,24.16,19.57
2398,2,2023-07-15,CH,17.63,17.63,14.28
2399,1,2023-06-26,FR,38.75,36.81,29.82
2399,2,2023-06-26,FR,8.61,8.61,6.97
2400,1,2023-08-25,DK,20.35,20.35,16.48
2401,1,2023-06-12,ES,13.44,12.77,10.34
2401,2,2023-06-12,ES,32.58,32.58,26.39
2402,1,2023-07-10,PL,30.55,15.28,12.38
2402,2,2023-07-10,PL,38.75,38.75,31.39
2402,3,2023-07-10,PL,31.55,29.97,24.28
2402,4,2023-07-10,PL,32.25,30.64,24.82
2403,1,2023-07-03,IT,15.5,14.72,11.92
2403,2,2023-07-03,IT,33.64,31.96,25.89
2404,1,2023-07-05,BE,24.16,22.95,18.59
2404,2,null,BE,8.96,8.96,7.26
2404,3,2023-07-05,BE,12.86,12.22,9.9
2405,1,2023-08-09,PT,28.2,26.79,21.7
2405,2,2023-08-09,PT,33.94,33.94,27.49
2405,3,2023-08-09,PT,32.58,32.58,26.39
2405,4,2023-08-09,PT,48.74,43.87,35.53
2406,1,2023-06-23,EN,34.03,30.63,24.81
2407,1,null,IT,21.23,21.23,17.2
2408,1,2023-07-04,SE,38.75,31.0,25.11
2409,1,2023-07-12,EN,6.37,5.1,4.13
2409,2,2023-07-12,EN,28.27,28.27,22.9
2409,3,2023-07-12,EN,39.89,35.9,29.08
2409,4,2023-07-12,EN,24.16,22.95,18.59
2410,1,2023-06-03,DK,24.16,24.16,19.57
2410,2,2023-06-03,DK,33.82,33.82,27.39
2410,3,2023-06-03,DK,22.67,22.67,18.36
2411,1,2023-08-05,PL,20.35,20.35,16.48
2411,2,2023-08-05,PL,8.96,8.96,7.26
2412,1,2023-06-06,PL,32.56,32.56,26.37
2413,1,2023-07-09,DK,42.33,42.33,34.29
2413,2,2023-07-09,DK,34.78,34.78,28.17
2414,1,2023-08-23,IT,8.76,8.76,7.1
2414,2,2023-08-23,IT,32.25,16.12,13.06
2414,3,2023-08-23,IT,41.12,20.56,16.65
2414,4,2023-08-23,IT,37.98,37.98,30.76
2415,1,2023-07-08,PL,28.2,28.2,22.84
2416,1,2023-07-30,AT,45.11,45.11,36.54
2416,2,2023-07-30,AT,12.86,12.86,10.42
2416,3,2023-07-30,AT,42.33,42.33,34.29
2416,4,2023-07-30,AT,46.39,44.07,35.7
2416,5,2023-07-30,AT,24.16,24.16,19.57
2417,1,2023-07-03,DK,22.84,22.84,18.5
2418,1,null,BE,28.27,26.86,21.76
2418,2,2023-08-29,BE,32.56,16.28,13.19
2418,3,2023-08-29,BE,25.92,25.92,21.0
2419,1,2023-06-16,FI,22.1,21.0,17.01
2420,1,2023-06-06,DE,39.7,37.72,30.55
2420,2,2023-06-06,DE,35.89,35.89,29.07
2421,1,2023-06-18,NL,13.69,10.95,8.87
2421,2,2023-06-18,NL,8.52,4.26,3.45
2421,3,2023-06-18,NL,33.14,33.14,26.84
2422,1,2023-07-22,SE,8.61,6.89,5.58
2422,2,2023-07-22,SE,49.35,49.35,39.97
2423,1,2023-07-09,IT,34.5,34.5,27.95
2423,2,2023-07-09,IT,21.27,21.27,17.23
2423,3,null,IT,49.37,39.5,32.0
2423,4,2023-07-09,IT,39.7,39.7,32.16
2424,1,2023-07-27,FR,30.55,30.55,24.75
2424,2,2023-07-27,FR,49.33,44.4,35.96
2424,3,2023-07-27,FR,23.55,23.55,19.08
2424,4,2023-07-27,FR,34.5,34.5,27.95
2425,1,2023-07-18,ES,33.82,33.82,27.39
2425,2,2023-07-18,ES,34.5,32.77,26.54
2425,3,2023-07-18,ES,37.81,37.81,30.63
2426,1,null,FR,42.33,42.33,34.29
2427,1,2023-06-06,PT,12.86,12.86,10.42
2428,1,2023-06-09,AT,30.55,27.5,22.28
2429,1,2023-07-18,SE,24.5,24.5,19.85
2430,1,2023-07-17,CH,18.97,9.48,7.68
2431,1,2023-07-31,AT,38.46,36.54,29.6
2431,2,2023-07-31,AT,24.33,21.9,17.74
2431,3,2023-07-31,AT,49.35,49.35,39.97
2431,4,2023-07-31,AT,41.76,41.76,33.83
2431,5,2023-07-31,AT,11.54,11.54,9.35
2432,1,2023-07-24,SE,22.1,22.1,17.9
2433,1,2023-06-14,ES,35.89,34.1,27.62
2434,1,2023-08-07,ES,37.81,34.03,27.56
2435,1,2023-06-19,SE,37.25,37.25,30.17
2436,1,2023-06-17,NO,28.27,26.86,21.76
2436,2,2023-06-17,NO,27.36,24.62,19.94
2437,1,2023-08-04,DK,15.62,15.62,12.65
2437,2,2023-08-04,DK,33.14,29.83,24.16
2438,1,2023-07-04,EN,43.37,43.37,35.13
2438,2,2023-07-04,EN,41.48,41.48,33.6
2438,3,2023-07-04,EN,23.55,22.37,18.12
2438,4,2023-07-04,EN,25.92,20.74,16.8
2438,5,2023-07-04,EN,27.36,27.36,22.16
2439,1,2023-07-02,CH,38.83,19.41,15.72
2439,2,2023-07-02,CH,22.88,18.3,14.82
2439,3,2023-07-02,CH,24.16,22.95,18.59
2439,4,2023-07-02,CH,37.25,35.39,28.67
2440,1,2023-08-02,SE,12.64,6.32,5.12
2440,2,2023-08-02,SE,15.62,15.62,12.65
2440,3,2023-08-02,SE,37.81,18.91,15.32
2441,1,2023-07-10,PT,34.03,34.03,27.56
2441,2,2023-07-10,PT,34.78,34.78,28.17
2442,1,2023-07-23,AT,11.11,11.11,9.0
2442,2,2023-07-23,AT,11.11,11.11,9.0
2443,1,2023-06-18,NL,24.16,22.95,18.59
2443,2,2023-06-18,NL,20.38,20.38,16.51
2444,1,2023-06-11,CH,21.23,21.23,17.2
2444,2,2023-06-11,CH,18.97,18.02,14.6
2444,3,2023-06-11,CH,8.76,7.88,6.38
2444,4,2023-06-11,CH,40.36,36.32,29.42
2445,1,2023-06-07,NO,28.26,26.85,21.75
2446,1,2023-06-14,EN,32.58,32.58,26.39
2447,1,2023-08-22,EN,29.94,26.95,21.83
2447,2,2023-08-22,EN,49.33,46.86,37.96
2447,3,2023-08-22,EN,39.24,39.24,31.78
2447,4,2023-08-22,EN,39.24,39.24,31.78
2448,1,2023-07-05,FI,8.96,4.48,3.63
2448,2,2023-07-05,FI,37.98,37.98,30.76
2448,3,2023-07-05,FI,32.58,32.58,26.39
2448,4,2023-07-05,FI,44.82,40.34,32.68
2448,5,2023-07-05,FI,24.59,24.59,19.92
2449,1,2023-06-21,IT,24.5,23.27,18.85
2449,2,2023-06-21,IT,29.39,27.92,22.62
2449,3,2023-06-21,IT,29.39,29.39,23.81
2450,1,2023-08-04,ES,15.62,15.62,12.65
2451,1,2023-07-15,IT,43.37,43.37,35.13
2452,1,2023-08-13,NL,34.78,31.3,25.35
2452,2,2023-08-13,NL,17.9,17.0,13.77
2452,3,2023-08-13,NL,22.1,22.1,17.9
2453,1,2023-08-09,AT,25.92,25.92,21.0
2453,2,2023-08-09,AT,14.89,11.91,9.65
2454,1,2023-06-15,PL,42.94,38.65,31.31
2455,1,2023-08-08,NO,48.74,48.74,39.48
2455,2,2023-08-08,NO,34.03,34.03,27.56
2456,1,2023-06-14,DK,17.9,17.9,14.5
2456,2,2023-06-14,DK,28.26,28.26,22.89
2456,3,2023-06-14,DK,22.84,21.7,17.58
2456,4,2023-06-14,DK,32.25,32.25,26.12
2457,1,2023-08-30,PL,11.54,11.54,9.35
2458,1,2023-07-12,EN,22.84,22.84,18.5
2458,2,2023-07-12,EN,18.9,18.9,15.31
2458,3,2023-07-12,EN,14.45,14.45,11.7
2459,1,2023-08-06,DK,24.16,22.95,18.59
2459,2,2023-08-06,DK,44.82,35.86,29.05
2460,1,2023-07-06,CH,12.64,11.38,9.22
2461,1,2023-07-21,SE,8.58,8.15,6.6
2461,2,2023-07-21,SE,18.97,17.07,13.83
2462,1,2023-06-16,DK,49.33,49.33,39.96
